id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,image_url,description,county,state,lat,long,posting_date
7310169898,https://southcoast.craigslist.org/cto/d/2005-ferrari-360-spider-twin-turbo/7310169898.html,south coast,https://southcoast.craigslist.org,120000,2005,ferrari,360 spider,like new,8 cylinders,gas,35498,clean,other,ZFFYT53A750139787,rwd,full-size,convertible,red,https://images.craigslist.org/00F0F_f2ExXiZp4Bgz_0CI0t2_600x450.jpg,"2005 Ferrari 360 Spider Twin Turbo with 35498 miles Fully serviced. Clean Carfax history with 2 owners 0 accidents and a clean title. This Ferrari runs and drives perfect needs nothing. The car was featured in the Forza magazine on 5/2015. I have all the documents and receipts.  *Twin Turbo kit by Boost Logic  *Timing belt service done at 31211 miles *Clutch service done at 33767 miles *360 Forged Straight 5 Carbon fiber wheels with Michelin Pilot Super Sport tires *Every carbon fiber panel available for the Ferrari 360 has been installed *Incredible sound system with a Pioneer head unit, Hertz components in the doors and custom subwoofer enclosure *Brembo big brake kit Front and Rear *Turbosmart boost controller with a boost gauge on driver pillar  Asking $120,000 or best offer Call or text Freddy  show contact info . Serious inquiries only this is a real car for a real buyer.",,ma,41.6338,-70.9958,2021-04-20T22:36:16-0400
7316417298,https://detroit.craigslist.org/okl/cto/d/romeo-ferrari/7316417298.html,detroit metro,https://detroit.craigslist.org,3000,1952,ferrari,,excellent,4 cylinders,gas,1000000,clean,manual,,fwd,compact,,red,https://images.craigslist.org/00n0n_eV3IneSndWuz_0t20CI_600x450.jpg,Offered from the estate of Don Kayko this 1952 Ferrari F2 500 model which was built to celebrate Ascari’s 1952 World championship in Formula One. It was commissioned and distributed by an Italian Spirts company. Toschi. Originally there was a bottle inside the model containing one of the companies offering in this one the bottle is long gone as they are in most examples. In very good condition not much more can be said scrutinize the pictures.,,mi,42.84,-83.0388,2021-05-03T16:42:42-0400
7310014141,https://grandrapids.craigslist.org/ctd/d/coopersville-2002-ferrari-360-modena/7310014141.html,grand rapids,https://grandrapids.craigslist.org,84965,2002,ferrari,360 modena,excellent,8 cylinders,gas,12341,clean,automatic,ZFFYU51A020129002,rwd,mid-size,coupe,custom,https://images.craigslist.org/01313_dE1xDazD44az_0ak04A_600x450.jpg,"2002 Ferrari 360 Modena Modena F1 - $84,965  Year: 2002 Make:Ferrari Model:360 Modena Trim:Modena F1 Mileage:12,341 Stock #:129002 VIN:ZFFYU51A020129002 Trans:Automatic Color:GRIGIO ALLOY Vehicle Type:Coupe State:MI Drive Train:RWD Engine:V8,3.6L(219 CID),DOHC  Notes 2002 FERRARI 360 MODENA F1. IMMACULATE INSIDE AND OUT, PERFECT SERVICE HISTORY, BBS WHEELS! XTAcenter Works indirect with over 20 different Lenders to offer financing for ALL Types of Credit! Rates as low as 2.99%! Extended Warranties Available! Fill Out Your Credit Application and Get Approved Today! Visit us at www.XTACENTER.COM or Call us today at 616-384-3777 to Confirm Vehicle Availability and Schedule your Test Drive! We Take All Trades! Team Xtreme... Fair, Friendly, Local!  Vehicle Options ABS BrakesAir ConditioningAlloy WheelsAM/FM RadioCargo NetCD PlayerDriver AirbagInterval WipersKeyless EntryLeather SeatLeather Steering WheelLimited Slip DifferentialPassenger AirbagPower Adjustable Exterior MirrorPower Door LocksPower WindowsRear SpoilerRear Window DefoggerSteering Wheel Mounted ControlsTachometerTelescopic Steering ColumnTilt SteeringTilt Steering ColumnTraction ControlVehicle Anti-Theft  Xtreme Truck & Auto Center Sales 1098 O'Malley Dr Coopersville MI 49404 616-384-3777BatchID: IZT8S4U0RPID: 16624132",,mi,43.057538,-85.954644,2021-04-20T16:26:43-0400
7303278324,https://billings.craigslist.org/ctd/d/portland-2010-ferrari-california-gt/7303278324.html,billings,https://billings.craigslist.org,85500,2010,ferrari,,,8 cylinders,other,14548,clean,automatic,ZFF65LJA0A0172228,fwd,compact,other,,https://images.craigslist.org/00P0P_7TRxseguECAz_0eI0b0_600x450.jpg,"2010 *** Ferrari California GT***              Presented By Auto House LLC.       ✅ Call or Text 📱(503) 382-8767Stock#: AH32091✅ For more info on this vehicle please copy and paste the link below in your url:https://leadstrap.com/2Oow3go✅ To get pre-approved for this vehicle please copy and paste the link below in your url:https://leadstrap.com/2OkODWCYear : 2010    Make : Ferrari    Model : California    Trim : GT       Mileage : 14548 miles    Transmission : automatic    Exterior Color : Red    Interior Color : Tan    Drivetrain : fwd    Stock ID : AH32091    Engine : 4.3-L V-8 DOHC 32V SELLER Notes for this Ferrari California*: ONE ONWER CLEAN TITLE CLEAN CARFAX REPORT LOW MILES NON SMOKER CAR NO ACCIDENTS Only 14,548 miles 4.3 liter F136 V8 / 454 horsepower 7-speed dual-clutch transmission / Paddle shifters 4-wheel carbon ceramic power disc brakes Crema leather interior 20-inch diamond-finish sport wheels Rosso Corsa paint Factory air conditioning Power steering We can arrange shipment of your purchase anywhere in US and Canada ✅ Call or Text us Today 📱(503) 382-8767 ✅ For more info on this vehicle please copy and paste the link below in your url:https://leadstrap.com/2Oow3go✅ To get pre-approved for this vehicle please copy and paste the link below in your url:https://leadstrap.com/2OkODWC****   We Offer Military Discount *******Se Habla Espãnol*** ✅ NATIONWIDE ENCLOSED SHIPPING AVAILABLE! ✅  7 DAYS INSPECTION PERIOD UPON DELIVERY ✅  INSURED TRAILERS ✅  6 DAYS SUPER-FAST DELIVERY TIME ✅  CALL FOR PRICING ✅   ✹✹✹✹✹✹✹✹✹ CALL OR TEXT US 📱 (503) 382-8767 ✹✹✹✹✹✹✹✹✹✹Auto House LLC.✅ Address 📍: 3905 SE 82nd Ave,✅ Phone 📱: (503) 382-8767 ✅ For more info on this vehicle please copy and paste the link below in your url:https://leadstrap.com/2Oow3go✅ To get pre-approved for this vehicle please copy and paste the link below in your url:https://leadstrap.com/2OkODWC🌐 To view our entire inventory, go to: https://leadstrap.com/3wsPKET✹✹✹✹✹✹✹✹✹ Call or Text us Today 📱 (503) 382-8767 ✹✹✹✹✹✹✹✹✹TEXT/SMS: Please text your message to the seller to (503) 382-8767 now for quick answers!Call or Text us Today (503) 382-8767 for quick answers to your questions about this Ferrari California GT.***** Ferrari California GT*****Call or Text us Today (503) 382-8767 TEXT/SMS: Please text your message to the seller to (503) 382-8767 now for quick answers!Disclaimer : Call or Text us Today (503) 382-8767 for quick answers to your questions about this 2010 Ferrari California GT*Ferrari_Ferrari_Ferrari* *California_GT*2010 Ferrari_Ferrari_Ferrari 8 cylinders Ferrari_Ferrari_Ferrari fwd Ferrari_Ferrari_Ferrari automatic Ferrari_Ferrari_Ferrari GT Ferrari_Ferrari_Ferrari Ferrari California Ferrari_Ferrari_Ferrari 4.3 Ferrari_Ferrari_Ferrari 2-door Ferrari_Ferrari_Ferrari NATIONWIDE ENCLOSED SHIPPING AVAILABLE!",,mt,45.494265,-122.579192,2021-04-07T13:17:01-0600
7312892082,https://lasvegas.craigslist.org/ctd/d/portland-2010-ferrari-california-gt-we/7312892082.html,las vegas,https://lasvegas.craigslist.org,85500,2010,ferrari,,,8 cylinders,other,14548,clean,automatic,ZFF65LJA0A0172228,fwd,compact,other,,https://images.craigslist.org/00P0P_7TRxseguECAz_0eI0b0_600x450.jpg,"2010 *** Ferrari California GT***              Presented By Auto House LLC.       ✅ Call or Text 📱(503) 382-8767Stock#: AH32091✅ For more info on this vehicle please copy and paste the link below in your url:https://leadstrap.com/2Oow3go✅ To get pre-approved for this vehicle please copy and paste the link below in your url:https://leadstrap.com/2OkODWCYear : 2010    Make : Ferrari    Model : California    Trim : GT       Mileage : 14548 miles    Transmission : automatic    Exterior Color : Red    Interior Color : Tan    Drivetrain : fwd    Stock ID : AH32091    Engine : 4.3-L V-8 DOHC 32V SELLER Notes for this Ferrari California*: ONE ONWER CLEAN TITLE CLEAN CARFAX REPORT LOW MILES NON SMOKER CAR NO ACCIDENTS Only 14,548 miles 4.3 liter F136 V8 / 454 horsepower 7-speed dual-clutch transmission / Paddle shifters 4-wheel carbon ceramic power disc brakes Crema leather interior 20-inch diamond-finish sport wheels Rosso Corsa paint Factory air conditioning Power steering We can arrange shipment of your purchase anywhere in US and Canada ✅ Call or Text us Today 📱(503) 382-8767 ✅ For more info on this vehicle please copy and paste the link below in your url:https://leadstrap.com/2Oow3go✅ To get pre-approved for this vehicle please copy and paste the link below in your url:https://leadstrap.com/2OkODWC****   We Offer Military Discount *******Se Habla Espãnol*** ✅ NATIONWIDE ENCLOSED SHIPPING AVAILABLE! ✅  7 DAYS INSPECTION PERIOD UPON DELIVERY ✅  INSURED TRAILERS ✅  6 DAYS SUPER-FAST DELIVERY TIME ✅  CALL FOR PRICING ✅   ✹✹✹✹✹✹✹✹✹ CALL OR TEXT US 📱 (503) 382-8767 ✹✹✹✹✹✹✹✹✹✹Auto House LLC.✅ Address 📍: 3905 SE 82nd Ave,✅ Phone 📱: (503) 382-8767 ✅ For more info on this vehicle please copy and paste the link below in your url:https://leadstrap.com/2Oow3go✅ To get pre-approved for this vehicle please copy and paste the link below in your url:https://leadstrap.com/2OkODWC🌐 To view our entire inventory, go to: https://leadstrap.com/3wsPKET✹✹✹✹✹✹✹✹✹ Call or Text us Today 📱 (503) 382-8767 ✹✹✹✹✹✹✹✹✹TEXT/SMS: Please text your message to the seller to (503) 382-8767 now for quick answers!Call or Text us Today (503) 382-8767 for quick answers to your questions about this Ferrari California GT.***** Ferrari California GT*****Call or Text us Today (503) 382-8767 TEXT/SMS: Please text your message to the seller to (503) 382-8767 now for quick answers!Disclaimer : Call or Text us Today (503) 382-8767 for quick answers to your questions about this 2010 Ferrari California GT*Ferrari_Ferrari_Ferrari* *California_GT*2010 Ferrari_Ferrari_Ferrari 8 cylinders Ferrari_Ferrari_Ferrari fwd Ferrari_Ferrari_Ferrari automatic Ferrari_Ferrari_Ferrari GT Ferrari_Ferrari_Ferrari Ferrari California Ferrari_Ferrari_Ferrari 4.3 Ferrari_Ferrari_Ferrari 2-door Ferrari_Ferrari_Ferrari NATIONWIDE ENCLOSED SHIPPING AVAILABLE!",,nv,45.494265,-122.579192,2021-04-26T10:20:40-0700
7311495621,https://cnj.craigslist.org/ctd/d/woodbury-2014-ferrari-458-italia-2dr/7311495621.html,central NJ,https://cnj.craigslist.org,149995,2014,ferrari,458 spider,,,gas,59728,clean,automatic,ZFF68NHA1E0200424,,,convertible,white,https://images.craigslist.org/00R0R_4ey4p1krCPHz_0ew0aT_600x450.jpg,"2014 Ferrari 458 Italia 2dr Conv     Offered by: DREAM CAR GALLERY - Bad Credit No Credit - 100% Approval — (516) 217-2070 — $149,995     The internet advertised price for this vehicle is a reflective after $1995 down @ 5.9% with excellent credit (720+), must be financed through dealer and subject to primary lenders approval. All internet advertised Vehicles are special promotion prices and offered on a first come first serve basis. Vehicle availability, inventory, pricing, and description are subject to change without prior notice. The internet advertised price represents the Vehicle in its current AS IS condition and subject to change depending on any additional costs incurred and/or market fluctuations. All of our vehicles go through a rigorous certified and backed inspection. Some of our vehicles may be subject to a government and/or manufacturer safety recalls. To check for a vehicles recalls, visit http://vinrcl.safercar.gov/vin/ All Pre-Owned Vehicles are Pre-Certified and can be Certified for an additional cost of CPO., Optional ($1995-$4995) depending on year, make, model and mileage. Dealer prep/Reconditioning ($995). 10 Year 100,000-mile coverage available with purchase of CPO. Some High Line cars do not qualify. Cash purchases will be charged up to 20% additional to the selling price as a dealer convenience adjustment. Dealer not responsible for availability of any vehicle due to the high demand of a particular vehicle also due to prior sales, removal and transport elsewhere, awaiting title and ownership confirmation. Please be advised we cannot extend special internet pricing without a printed copy of the on-line advertisement. Our in-store price may exceed our special on-line advertisement. While we make a reasonable effort to adequately represent the condition and features of all inventory including vehicle information, pictures, pricing, and status, there may be inaccuracies. Updates may be delayed. We assume no responsibility for errors, omissions, inaccuracies in online information. We cannot guarantee a vehicle will be available for delivery when requested. We cannot guarantee a recall-free vehicle. Please verify vehicle information, availability and pricing with a customer service rep. This is easily done by calling us at 516-331-5500.   DREAM CAR GALLERY - Bad Credit No Credit - 100% Approval    Year: 2014 Make: Ferrari Model: 458 Italia Series: 2dr Conv VIN: ZFF68NHA1E0200424 Stock #: 200424 Condition: Used Mileage: 59,728 MPG: 13 city / 17 highway Exterior: White Interior: Red Body: Convertible Transmission: Automatic Engine: 4.5 8 Cylinder Engine      💥 DREAM CAR GALLERY - 🚘- Home of the 100 % GUARANTEED APPROVAL 💥  💥 BUY HERE PAY HERE AVAILABLE FOR ANY CAR STARTING AT $39 A WEEK 💥  ✅ We Finance Everyone! Good Credit, Bad Credit, No Credit - YOU WORK YOU DRIVE  ✅ All Income Accepted! We Accept Pay Stubs, SSI, Disability, Unemployment, Bank Statements, Award Letters SELF EMPLOYED CASH INCOME EVERYONE IS APPROVED  ✅ Past Bankruptcies, Repos, Divorce, Judgements - YOUR PAST WILL NOT HAUNT YOU HERE!  ✅ Down Payments Starting AT $500 WEEKLY Payments STARTING AT $39 A WEEK ✅ BUY HERE PAY HERE!  ✅ Second Chance Financing - Rebuild Your Credit!  CLICK HERE TO GET APPROVED IN 15 MIN  https://secure.autofunds.net/Dealer-Websites/Dream-Car-Gallery-NY/finance.aspx?IsGeneric=0&  ✅ Warranty/Extended Service Contracts Available!  ✅ CARFAX Certified - FREE Report Available  ✅ Specialty Programs And Discounts:  •	USSA  •	Military       More vehicle details: dream-car-gallery.hammerwebsites.net/v/pz3UQDOy     Address: 760 Jericho Tpke Woodbury, NY 11797   Phone: (516) 217-2070     Website: www.dreamcargallery.com      📲 ☎️ Call or text (516) 217-2070 for quick answers to your questions about this Ferrari 458 Italia Your message will always be answered by a real human — never an automated system.     Disclaimer: DREAM CAR GALLERY - Bad Credit No Credit - 100% Approval will never sell, share, or spam your mobile number. Standard text messaging rates may apply.       2014 Ferrari 458 Italia 2dr Conv   99dd673ccad6496fb6b920ba6c087090",,nj,40.81603,-73.46397,2021-04-23T14:53:10-0400
7315301474,https://newjersey.craigslist.org/ctd/d/woodbury-2014-ferrari-458-italia-2dr/7315301474.html,north jersey,https://newjersey.craigslist.org,149995,2014,ferrari,458 spider,,,gas,59728,clean,automatic,ZFF68NHA1E0200424,,,convertible,white,https://images.craigslist.org/00R0R_4ey4p1krCPHz_0ew0aT_600x450.jpg,"2014 Ferrari 458 Italia 2dr Conv     Offered by: DREAM CAR GALLERY - Bad Credit No Credit - 100% Approval — (516) 217-2070 — $149,995     The internet advertised price for this vehicle is a reflective after $1995 down @ 5.9% with excellent credit (720+), must be financed through dealer and subject to primary lenders approval. All internet advertised Vehicles are special promotion prices and offered on a first come first serve basis. Vehicle availability, inventory, pricing, and description are subject to change without prior notice. The internet advertised price represents the Vehicle in its current AS IS condition and subject to change depending on any additional costs incurred and/or market fluctuations. All of our vehicles go through a rigorous certified and backed inspection. Some of our vehicles may be subject to a government and/or manufacturer safety recalls. To check for a vehicles recalls, visit http://vinrcl.safercar.gov/vin/ All Pre-Owned Vehicles are Pre-Certified and can be Certified for an additional cost of CPO., Optional ($1995-$4995) depending on year, make, model and mileage. Dealer prep/Reconditioning ($995). 10 Year 100,000-mile coverage available with purchase of CPO. Some High Line cars do not qualify. Cash purchases will be charged up to 20% additional to the selling price as a dealer convenience adjustment. Dealer not responsible for availability of any vehicle due to the high demand of a particular vehicle also due to prior sales, removal and transport elsewhere, awaiting title and ownership confirmation. Please be advised we cannot extend special internet pricing without a printed copy of the on-line advertisement. Our in-store price may exceed our special on-line advertisement. While we make a reasonable effort to adequately represent the condition and features of all inventory including vehicle information, pictures, pricing, and status, there may be inaccuracies. Updates may be delayed. We assume no responsibility for errors, omissions, inaccuracies in online information. We cannot guarantee a vehicle will be available for delivery when requested. We cannot guarantee a recall-free vehicle. Please verify vehicle information, availability and pricing with a customer service rep. This is easily done by calling us at 516-331-5500.   DREAM CAR GALLERY - Bad Credit No Credit - 100% Approval    Year: 2014 Make: Ferrari Model: 458 Italia Series: 2dr Conv VIN: ZFF68NHA1E0200424 Stock #: 200424 Condition: Used Mileage: 59,728 MPG: 13 city / 17 highway Exterior: White Interior: Red Body: Convertible Transmission: Automatic Engine: 4.5 8 Cylinder Engine      💥 DREAM CAR GALLERY - 🚘- Home of the 100 % GUARANTEED APPROVAL 💥  💥 BUY HERE PAY HERE AVAILABLE FOR ANY CAR STARTING AT $39 A WEEK 💥  ✅ We Finance Everyone! Good Credit, Bad Credit, No Credit - YOU WORK YOU DRIVE  ✅ All Income Accepted! We Accept Pay Stubs, SSI, Disability, Unemployment, Bank Statements, Award Letters SELF EMPLOYED CASH INCOME EVERYONE IS APPROVED  ✅ Past Bankruptcies, Repos, Divorce, Judgements - YOUR PAST WILL NOT HAUNT YOU HERE!  ✅ Down Payments Starting AT $500 WEEKLY Payments STARTING AT $39 A WEEK ✅ BUY HERE PAY HERE!  ✅ Second Chance Financing - Rebuild Your Credit!  CLICK HERE TO GET APPROVED IN 15 MIN  https://secure.autofunds.net/Dealer-Websites/Dream-Car-Gallery-NY/finance.aspx?IsGeneric=0&  ✅ Warranty/Extended Service Contracts Available!  ✅ CARFAX Certified - FREE Report Available  ✅ Specialty Programs And Discounts:  •	USSA  •	Military       More vehicle details: dream-car-gallery.hammerwebsites.net/v/pz3UQDOy     Address: 760 Jericho Tpke Woodbury, NY 11797   Phone: (516) 217-2070     Website: www.dreamcargallery.com      📲 ☎️ Call or text (516) 217-2070 for quick answers to your questions about this Ferrari 458 Italia Your message will always be answered by a real human — never an automated system.     Disclaimer: DREAM CAR GALLERY - Bad Credit No Credit - 100% Approval will never sell, share, or spam your mobile number. Standard text messaging rates may apply.       2014 Ferrari 458 Italia 2dr Conv   5fd508d22fb64d139f24eb413fb6200d",,nj,40.81603,-73.46397,2021-05-01T11:10:24-0400
7314745281,https://newjersey.craigslist.org/cto/d/randolph-1981-ferrari/7314745281.html,north jersey,https://newjersey.craigslist.org,35000,1981,ferrari,mondial,good,8 cylinders,gas,40000,clean,automatic,,,,,red,https://images.craigslist.org/00H0H_4iGoilRqYcsz_0t20CI_600x450.jpg,"Ferrari mondial a great investment car that is  mechanically sound, interior may need to freshen up. Lots of receipts   40k miles   Recently spent 6k on paint 4k on the 348 rims and tires  2k on tune up   show contact info  call or text  Joey",,nj,40.8456,-74.5725,2021-04-30T08:58:20-0400
7312924961,https://albuquerque.craigslist.org/ctd/d/portland-2010-ferrari-california-gt-we/7312924961.html,albuquerque,https://albuquerque.craigslist.org,85500,2010,ferrari,,,8 cylinders,other,14548,clean,automatic,ZFF65LJA0A0172228,fwd,compact,other,,https://images.craigslist.org/00P0P_7TRxseguECAz_0eI0b0_600x450.jpg,"2010 *** Ferrari California GT***              Presented By Auto House LLC.       ✅ Call or Text 📱(503) 382-8767Stock#: AH32091✅ For more info on this vehicle please copy and paste the link below in your url:https://leadstrap.com/2Oow3go✅ To get pre-approved for this vehicle please copy and paste the link below in your url:https://leadstrap.com/2OkODWCYear : 2010    Make : Ferrari    Model : California    Trim : GT       Mileage : 14548 miles    Transmission : automatic    Exterior Color : Red    Interior Color : Tan    Drivetrain : fwd    Stock ID : AH32091    Engine : 4.3-L V-8 DOHC 32V SELLER Notes for this Ferrari California*: ONE ONWER CLEAN TITLE CLEAN CARFAX REPORT LOW MILES NON SMOKER CAR NO ACCIDENTS Only 14,548 miles 4.3 liter F136 V8 / 454 horsepower 7-speed dual-clutch transmission / Paddle shifters 4-wheel carbon ceramic power disc brakes Crema leather interior 20-inch diamond-finish sport wheels Rosso Corsa paint Factory air conditioning Power steering We can arrange shipment of your purchase anywhere in US and Canada ✅ Call or Text us Today 📱(503) 382-8767 ✅ For more info on this vehicle please copy and paste the link below in your url:https://leadstrap.com/2Oow3go✅ To get pre-approved for this vehicle please copy and paste the link below in your url:https://leadstrap.com/2OkODWC****   We Offer Military Discount *******Se Habla Espãnol*** ✅ NATIONWIDE ENCLOSED SHIPPING AVAILABLE! ✅  7 DAYS INSPECTION PERIOD UPON DELIVERY ✅  INSURED TRAILERS ✅  6 DAYS SUPER-FAST DELIVERY TIME ✅  CALL FOR PRICING ✅   ✹✹✹✹✹✹✹✹✹ CALL OR TEXT US 📱 (503) 382-8767 ✹✹✹✹✹✹✹✹✹✹Auto House LLC.✅ Address 📍: 3905 SE 82nd Ave,✅ Phone 📱: (503) 382-8767 ✅ For more info on this vehicle please copy and paste the link below in your url:https://leadstrap.com/2Oow3go✅ To get pre-approved for this vehicle please copy and paste the link below in your url:https://leadstrap.com/2OkODWC🌐 To view our entire inventory, go to: https://leadstrap.com/3wsPKET✹✹✹✹✹✹✹✹✹ Call or Text us Today 📱 (503) 382-8767 ✹✹✹✹✹✹✹✹✹TEXT/SMS: Please text your message to the seller to (503) 382-8767 now for quick answers!Call or Text us Today (503) 382-8767 for quick answers to your questions about this Ferrari California GT.***** Ferrari California GT*****Call or Text us Today (503) 382-8767 TEXT/SMS: Please text your message to the seller to (503) 382-8767 now for quick answers!Disclaimer : Call or Text us Today (503) 382-8767 for quick answers to your questions about this 2010 Ferrari California GT*Ferrari_Ferrari_Ferrari* *California_GT*2010 Ferrari_Ferrari_Ferrari 8 cylinders Ferrari_Ferrari_Ferrari fwd Ferrari_Ferrari_Ferrari automatic Ferrari_Ferrari_Ferrari GT Ferrari_Ferrari_Ferrari Ferrari California Ferrari_Ferrari_Ferrari 4.3 Ferrari_Ferrari_Ferrari 2-door Ferrari_Ferrari_Ferrari NATIONWIDE ENCLOSED SHIPPING AVAILABLE!",,nm,45.494265,-122.579192,2021-04-26T12:09:59-0600
7303201065,https://lascruces.craigslist.org/ctd/d/portland-2010-ferrari-california-gt/7303201065.html,las cruces,https://lascruces.craigslist.org,85500,2010,ferrari,,,8 cylinders,other,14548,clean,automatic,ZFF65LJA0A0172228,fwd,compact,other,,https://images.craigslist.org/00P0P_7TRxseguECAz_0eI0b0_600x450.jpg,"2010 *** Ferrari California GT***              Presented By Auto House LLC.       ✅ Call or Text 📱(503) 382-8767Stock#: AH32091✅ For more info on this vehicle please copy and paste the link below in your url:https://leadstrap.com/2Oow3go✅ To get pre-approved for this vehicle please copy and paste the link below in your url:https://leadstrap.com/2OkODWCYear : 2010    Make : Ferrari    Model : California    Trim : GT       Mileage : 14548 miles    Transmission : automatic    Exterior Color : Red    Interior Color : Tan    Drivetrain : fwd    Stock ID : AH32091    Engine : 4.3-L V-8 DOHC 32V SELLER Notes for this Ferrari California*: ONE ONWER CLEAN TITLE CLEAN CARFAX REPORT LOW MILES NON SMOKER CAR NO ACCIDENTS Only 14,548 miles 4.3 liter F136 V8 / 454 horsepower 7-speed dual-clutch transmission / Paddle shifters 4-wheel carbon ceramic power disc brakes Crema leather interior 20-inch diamond-finish sport wheels Rosso Corsa paint Factory air conditioning Power steering We can arrange shipment of your purchase anywhere in US and Canada ✅ Call or Text us Today 📱(503) 382-8767 ✅ For more info on this vehicle please copy and paste the link below in your url:https://leadstrap.com/2Oow3go✅ To get pre-approved for this vehicle please copy and paste the link below in your url:https://leadstrap.com/2OkODWC****   We Offer Military Discount *******Se Habla Espãnol*** ✅ NATIONWIDE ENCLOSED SHIPPING AVAILABLE! ✅  7 DAYS INSPECTION PERIOD UPON DELIVERY ✅  INSURED TRAILERS ✅  6 DAYS SUPER-FAST DELIVERY TIME ✅  CALL FOR PRICING ✅   ✹✹✹✹✹✹✹✹✹ CALL OR TEXT US 📱 (503) 382-8767 ✹✹✹✹✹✹✹✹✹✹Auto House LLC.✅ Address 📍: 3905 SE 82nd Ave,✅ Phone 📱: (503) 382-8767 ✅ For more info on this vehicle please copy and paste the link below in your url:https://leadstrap.com/2Oow3go✅ To get pre-approved for this vehicle please copy and paste the link below in your url:https://leadstrap.com/2OkODWC🌐 To view our entire inventory, go to: https://leadstrap.com/3wsPKET✹✹✹✹✹✹✹✹✹ Call or Text us Today 📱 (503) 382-8767 ✹✹✹✹✹✹✹✹✹TEXT/SMS: Please text your message to the seller to (503) 382-8767 now for quick answers!Call or Text us Today (503) 382-8767 for quick answers to your questions about this Ferrari California GT.***** Ferrari California GT*****Call or Text us Today (503) 382-8767 TEXT/SMS: Please text your message to the seller to (503) 382-8767 now for quick answers!Disclaimer : Call or Text us Today (503) 382-8767 for quick answers to your questions about this 2010 Ferrari California GT*Ferrari_Ferrari_Ferrari* *California_GT*2010 Ferrari_Ferrari_Ferrari 8 cylinders Ferrari_Ferrari_Ferrari fwd Ferrari_Ferrari_Ferrari automatic Ferrari_Ferrari_Ferrari GT Ferrari_Ferrari_Ferrari Ferrari California Ferrari_Ferrari_Ferrari 4.3 Ferrari_Ferrari_Ferrari 2-door Ferrari_Ferrari_Ferrari NATIONWIDE ENCLOSED SHIPPING AVAILABLE!",,nm,45.494265,-122.579192,2021-04-07T11:17:46-0600
